student_id,major,age,gender,prior_gpa,credits_failed_pct,financial_aid,tuition_status,graduated
35899,CS,18,Female,2.26,0.006218468213381194,Private Scholarship,Delinquent,1
40719,Arts,34,Male,3.85,0.15540141924588988,Private Scholarship,Paid,1
13727,Mathematics,21,Male,3.33,0.10139414467381445,Student Loan,Paid,1
20550,CS,21,Female,2.29,0.27946273929383286,Student Loan,Paid,1
21762,Business,22,Female,2.53,0.019953573903479602,Private Scholarship,Paid,1
77944,Mathematics,22,Female,3.95,0.11127828920083123,Federal Grant,Paid,1
39640,Business,20,Female,3.3,0.18593928792915437,Student Loan,Paid,1
77186,Computer Science,25,Female,2.96,0.5103614112102359,Private Scholarship,Delinquent,0
60644,Business,18,Female,3.91,0.06428768649925462,Federal Grant,Paid,1
55069,CS,26,Non-binary,2.06,0.022386919097297633,Student Loan,Delinquent,1
57238,CS,24,Female,2.77,0.19286341327630172,Student Loan,Paid,1
66758,Computer Science,23,Male,3.64,0.037766995423877694,Federal Grant,Paid,1
82938,Mathematics,21,Male,3.91,0.45619923228121356,Student Loan,Paid,0
24029,Business,25,Male,3.57,0.11162791506214105,Student Loan,Paid,1
16322,Arts,20,Female,3.27,0.3611501903426246,Private Scholarship,Delinquent,1
89478,Business,23,Female,2.26,0.13530384250209868,Private Scholarship,Paid,1
63043,Business,18,Prefer not to say,3.07,0.14838086364106173,Private Scholarship,Paid,1
15353,Mathematics,21,Female,3.15,0.09704568773399387,No Aid,Paid,1
92216,CS,22,Female,3.66,0.8032584246019561,No Aid,Deferred,0
73541,Computer Science,23,Female,3.34,0.1305789622950185,Federal Grant,Paid,1
15719,Arts,34,Male,3.69,0.3062964632316415,Federal Grant,Paid,0
64416,Mathematics,19,Male,3.16,0.2929135522895126,No Aid,Deferred,1
57394,Computer Science,26,Female,2.27,0.04535527446824667,Private Scholarship,Delinquent,1
37665,CompSci,21,Female,3.5,0.01549170809017969,Student Loan,Paid,1
22691,Computer Science,19,Male,3.27,0.38106821867009605,Private Scholarship,Paid,0
48896,CompSci,20,Female,2.7,0.16133312572451458,Private Scholarship,Deferred,1
54451,Computer Science,24,Prefer not to say,3.64,0.038317078525014536,No Aid,Paid,1
85862,CompSci,24,Male,3.77,0.14682935146028606,Private Scholarship,Paid,1
65914,Business,20,Male,3.47,0.0887844737167398,Student Loan,Paid,1
11390,Arts,26,Male,2.97,0.30936282126889736,Private Scholarship,Deferred,1
40037,Mathematics,20,Female,2.62,0.5731448437183575,Federal Grant,Paid,0
39952,Business,20,Female,2.46,0.06822317094030703,No Aid,Paid,1
35873,CS,20,Male,3.66,0.08517072545544829,Private Scholarship,Paid,1
54914,Mathematics,29,Male,3.3,0.4034136242812015,Federal Grant,Paid,0
21177,Business,22,Male,3.28,0.08551457331700363,Federal Grant,Paid,1
55358,Computer Science,20,Female,2.4,0.20538688524727605,Private Scholarship,Deferred,1
81658,Mathematics,33,Female,3.11,0.06412797561558421,No Aid,Paid,1
77548,Computer Science,20,Female,3.98,0.03664067560105229,Federal Grant,Paid,1
47617,Business,24,Female,2.89,0.07359599056145785,Federal Grant,Deferred,1
52390,Mathematics,17,Prefer not to say,3.1,0.19759716553298154,Student Loan,Paid,1
82945,Business,23,Male,3.75,0.020294689720901423,No Aid,Paid,1
78569,CS,19,Female,3.75,0.03389895785585552,Federal Grant,Deferred,1
16016,Business,25,Female,2.13,0.09801452063583799,Federal Grant,Paid,1
88842,Arts,32,Male,3.81,0.27016097363870867,Student Loan,Paid,1
13611,CS,21,Male,3.31,0.23069831326817633,Private Scholarship,Deferred,1
59715,Business,25,Female,2.68,0.23972893320474795,Private Scholarship,Paid,1
12054,Mathematics,20,Female,3.53,0.15104563198339666,No Aid,Paid,1
87063,Computer Science,19,Female,2.98,0.17044532179630636,Student Loan,Paid,1
42534,Mathematics,27,Female,3.1,0.1319519231701379,Private Scholarship,Deferred,1
76429,Business,18,Male,3.28,0.2556277552994576,Federal Grant,Delinquent,1
62141,Arts,22,Female,3.61,0.050168401384699336,Federal Grant,Paid,1
24411,Business,19,Prefer not to say,2.94,0.09091224505063965,Federal Grant,Paid,1
80144,Business,26,Female,2.52,0.37201943694333967,Student Loan,Paid,0
20034,CompSci,20,Male,3.22,0.13730737119795106,No Aid,Paid,1
36882,CS,20,Male,3.94,0.004626872498884319,Student Loan,Paid,1
59778,Computer Science,20,Male,2.19,0.10688301508352863,No Aid,Paid,1
18589,CS,23,Female,2.01,0.01529419516084921,No Aid,Paid,1
40962,Business,26,Male,2.78,0.11173431249334911,Federal Grant,Paid,1
63350,Business,24,Female,3.09,0.2933725203724472,Federal Grant,Paid,1
48727,CS,22,Female,3.02,0.08940929400420364,Student Loan,Paid,1
66781,CS,25,Female,2.63,0.09332522833581854,Student Loan,Paid,1
17876,Arts,22,Male,3.87,0.1795501885400453,Private Scholarship,Paid,1
73072,CS,22,Male,2.49,0.008528503051777627,No Aid,Paid,1
99519,CompSci,22,Male,2.24,0.13425187462096022,Federal Grant,Paid,1
67335,CS,21,Female,2.45,0.19125008927014214,Federal Grant,Deferred,1
30680,Business,35,Female,2.19,0.44358483983171937,Federal Grant,Paid,0
67286,Computer Science,20,Male,3.69,0.08188930027055659,Private Scholarship,Deferred,1
99266,Mathematics,25,Female,2.8,0.08591468706705371,Student Loan,Paid,1
59513,Arts,24,Female,3.66,0.31091224574121196,No Aid,Deferred,0
88480,CS,21,Female,3.28,0.1373544983925098,Student Loan,Paid,1
54426,CS,20,Female,2.95,0.021644019471758483,No Aid,Deferred,1
59133,CS,22,Female,2.2,0.024964356215812198,No Aid,Paid,1
61418,Arts,25,Female,2.07,0.05586559176568901,Federal Grant,Paid,1
42433,Computer Science,23,Female,3.11,0.15325952267311402,No Aid,Paid,1
34402,CS,24,Male,2.4,0.11428158426281418,Student Loan,Paid,1
17696,CS,19,Non-binary,2.89,0.24357646136042238,No Aid,Paid,1
75590,Arts,20,Male,3.89,0.18938969268458447,Student Loan,Paid,1
30268,CS,20,Female,2.27,0.27911171543398045,Student Loan,Paid,1
74172,Computer Science,23,Female,3.41,0.23834661124782552,Federal Grant,Paid,1
67519,Mathematics,23,Male,2.42,0.18617242698603967,Federal Grant,Paid,1
32285,Arts,22,Female,2.48,0.027594819530998682,Private Scholarship,Deferred,1
64010,Arts,25,Male,3.28,0.2637477514560074,No Aid,Deferred,1
95752,Business,32,Male,2.26,0.19986880366993412,Student Loan,Paid,1
95218,Computer Science,24,Female,2.78,0.13754074261557728,No Aid,Deferred,1
89850,CS,30,Male,2.76,0.09476209875038909,No Aid,Paid,1
30225,CompSci,23,Female,2.91,0.04786435794206226,Federal Grant,Paid,1
31272,Computer Science,26,Female,2.64,0.12825521385687183,Private Scholarship,Paid,1
84026,CS,33,Male,2.55,0.33973735092256424,Student Loan,Paid,0
80174,Arts,36,Female,3.56,0.2248989104201834,No Aid,Delinquent,1
65145,CS,22,Male,2.16,0.016460683350489853,Federal Grant,Paid,1
24827,Business,22,Male,3.7,0.010199871127648651,No Aid,Paid,1
52887,Computer Science,19,Female,3.68,0.005022597306392195,Private Scholarship,Deferred,1
22077,Computer Science,22,Female,3.87,0.28716453517946067,Student Loan,Paid,0
88756,Arts,20,Female,2.48,0.10415884471080449,Private Scholarship,Paid,1
21451,Business,21,Male,3.83,0.4216498560467202,Federal Grant,Paid,0
35573,Arts,31,Female,2.9,0.24809593639889668,No Aid,Paid,1
16724,CompSci,23,Male,3.37,0.07875616745942624,Student Loan,Paid,1
23027,CompSci,18,Male,3.7,0.03548704956379118,No Aid,Delinquent,1
42753,Mathematics,29,Non-binary,2.13,0.16745595366066818,Federal Grant,Paid,1
43294,Mathematics,24,Male,2.07,0.04826316371145194,No Aid,Paid,1
52972,Business,24,Male,2.4,0.03276893171702341,Student Loan,Paid,1
64765,Arts,21,Female,3.12,0.15137854347700733,Federal Grant,Deferred,1
82533,Computer Science,17,Female,3.56,0.18153794786508615,Student Loan,Paid,1
23579,CS,25,Female,3.55,0.05519128377837155,Student Loan,Paid,1
83265,CompSci,21,Male,3.79,0.027192137753556184,Student Loan,Deferred,1
86730,Arts,38,Female,3.11,0.14226759894569815,No Aid,Paid,1
27486,Computer Science,22,Female,3.12,0.08142812926543251,Private Scholarship,Deferred,1
62295,Arts,22,Prefer not to say,2.16,0.22490606405995286,Student Loan,Paid,1
88027,Mathematics,21,Female,3.53,0.013672553040718434,Student Loan,Deferred,1
57023,CompSci,22,Female,2.96,0.5966339465930197,Student Loan,Paid,0
39679,CS,22,Male,2.42,0.02133309514765362,No Aid,Paid,1
92795,Arts,19,Male,2.25,0.23749564762146771,No Aid,Deferred,1
77129,Mathematics,20,Female,3.78,0.4799459947705342,Federal Grant,Paid,0
32374,CS,23,Female,3.15,0.22762569520386783,No Aid,Paid,1
65009,Mathematics,39,Male,3.24,0.09266021391224102,Private Scholarship,Paid,1
33873,CS,24,Female,2.48,0.018155582112815073,Federal Grant,Paid,1
78229,Arts,20,Male,3.1,0.08887783852401591,Federal Grant,Paid,1
74628,CompSci,30,Male,2.32,0.0672819186781276,Private Scholarship,Paid,1
18797,Arts,20,Male,2.84,0.035296923223646186,No Aid,Paid,1
52099,Business,20,Male,2.49,0.14921534003642714,Private Scholarship,Paid,1
94370,CS,19,Male,2.33,0.09647653983551353,No Aid,Paid,1
82033,CompSci,21,Female,3.6,0.22059702073665963,Federal Grant,Deferred,1
25618,Computer Science,20,Male,3.32,0.15604846549731016,Federal Grant,Deferred,1
79673,Computer Science,24,Male,3.6,0.15763350292578251,Private Scholarship,Delinquent,1
20676,Mathematics,19,Male,3.67,0.15463094815382533,No Aid,Delinquent,1
87827,Arts,23,Female,2.78,0.08308938805623363,Federal Grant,Paid,1
62242,Arts,25,Female,3.51,0.012564036677198817,Federal Grant,Paid,1
25247,Business,21,Female,3.47,0.1512793151616709,Student Loan,Paid,1
22255,Mathematics,25,Male,2.49,0.034937842083945125,Private Scholarship,Paid,1
29974,Arts,18,Female,3.38,0.06944029941836607,Private Scholarship,Paid,1
71454,Arts,38,Female,3.86,0.11990025973113774,Private Scholarship,Paid,1
26367,CS,24,Female,3.37,0.05786428419798862,No Aid,Paid,1
84677,Business,35,Male,2.65,0.05711426766381507,Student Loan,Paid,1
89114,CS,19,Female,3.4,0.22978837987885983,Student Loan,Paid,1
90928,Arts,23,Female,3.16,0.24856523655659193,Federal Grant,Paid,1
93602,CompSci,26,Female,3.61,0.1484036440979093,No Aid,Paid,1
66374,Business,40,Prefer not to say,2.54,0.020614929811741286,Student Loan,Deferred,1
21803,Computer Science,18,Male,2.32,0.39364878046399304,Private Scholarship,Paid,1
18586,CompSci,21,Male,2.87,0.09407889895802507,,Paid,1
36053,CompSci,24,Female,3.25,0.12478978337496296,Private Scholarship,Deferred,1
22743,CS,22,Male,2.19,0.1558898375677423,No Aid,Paid,1
81525,Mathematics,36,Male,2.53,0.045597009540274326,No Aid,Paid,1
12727,Arts,22,Female,2.33,0.05099403114580092,No Aid,Paid,1
76893,CS,25,Male,3.54,0.10969819694698141,No Aid,Delinquent,1
45025,CompSci,20,Female,3.41,0.025527007696848562,Federal Grant,Deferred,1
48801,Business,34,Female,3.25,0.1398344586313423,Federal Grant,Paid,1
51260,Computer Science,21,Female,2.93,0.09776471246694464,Private Scholarship,Deferred,1
16340,CompSci,21,Non-binary,2.89,0.04417139575233328,Federal Grant,Paid,1
86340,Mathematics,18,Male,3.03,0.063080186966618,Student Loan,Deferred,1
81504,Arts,20,Female,3.64,0.003492702407252788,Student Loan,Paid,1
87519,Mathematics,21,Female,3.19,0.05635143947900224,Federal Grant,Paid,1
24562,Arts,23,Male,3.49,0.052522130048168636,No Aid,Deferred,1
70770,Arts,21,Non-binary,2.52,0.053781584244912715,No Aid,Delinquent,1
18224,Business,27,Male,2.96,0.22261394972679088,No Aid,Deferred,1
92627,Mathematics,17,Female,3.26,0.26530994631495164,Student Loan,Deferred,1
88435,Business,23,Male,2.63,0.0031934953749594725,Student Loan,Deferred,1
57828,Mathematics,17,Female,3.04,0.04723942507634256,Private Scholarship,Paid,1
82503,CS,21,Male,3.68,0.2458740567714169,No Aid,Deferred,1
86925,Arts,23,Male,2.15,0.30068038800378455,No Aid,Paid,1
43471,Computer Science,34,Male,3.62,0.11639045118116108,No Aid,Paid,1
91292,Arts,25,Male,3.21,0.4486560312987428,No Aid,Paid,0
54216,Computer Science,23,Female,2.82,0.3253408741835814,No Aid,Deferred,1
10886,CompSci,22,Male,3.12,0.14547833478019612,Federal Grant,Paid,1
47175,CompSci,22,Male,3.21,0.047809718873798396,Private Scholarship,Paid,1
71837,CS,20,Prefer not to say,3.56,0.11423890875880337,Student Loan,Paid,1
49206,Arts,36,Female,3.6,0.09487329687346578,Private Scholarship,Deferred,1
14285,CS,27,Female,3.48,0.06338253452205907,Federal Grant,Delinquent,1
17037,Computer Science,21,Female,2.03,0.03458939470520423,No Aid,Paid,1
41780,CompSci,19,Female,3.11,0.0010780806368810895,Private Scholarship,Deferred,1
93318,CompSci,20,Female,2.86,0.21437225229601,Private Scholarship,Deferred,1
77815,Arts,24,Male,3.15,0.33831994650725666,Private Scholarship,Paid,1
58834,Computer Science,21,Female,3.21,0.05005211686374938,Federal Grant,Paid,1
76165,Business,19,Male,3.23,0.07122375555752679,No Aid,Paid,1
90881,CS,25,Male,2.7,0.019345541953812075,Student Loan,Paid,1
13861,CompSci,21,Female,2.89,0.21839293444883312,No Aid,Paid,1
34856,Computer Science,23,Male,2.03,0.15427637566279115,Federal Grant,Paid,1
54315,CS,24,Male,3.87,0.07171390366122428,Student Loan,Paid,1
93002,Arts,21,Female,3.98,0.20691362401372337,Private Scholarship,Paid,1
19887,Computer Science,32,Male,2.8,0.12449735750945942,Student Loan,Paid,1
33865,Arts,21,Female,2.84,0.2430983983565959,Private Scholarship,Deferred,1
76682,Business,20,Female,2.92,0.07719693916120716,Federal Grant,Paid,1
62990,Arts,18,Female,2.59,0.05571489736974004,Student Loan,Paid,1
82085,Mathematics,24,Male,2.87,0.2476133573730555,Federal Grant,Paid,1
22106,CompSci,21,Female,2.72,0.027088214792120428,No Aid,Paid,1
70667,Arts,22,Male,2.04,0.14890741621772668,Private Scholarship,Paid,1
19451,Arts,29,Female,2.25,0.09189943734728756,Student Loan,Deferred,1
30254,CS,22,Male,2.16,0.06658944207355516,No Aid,Paid,1
97363,Computer Science,28,Female,2.48,0.29054237815521383,No Aid,Paid,0
52670,Computer Science,20,Female,2.2,0.19729101250155642,Private Scholarship,Paid,1
97737,CS,30,Male,2.46,0.03844372541360908,Federal Grant,Deferred,1
41951,CompSci,17,Male,2.01,0.10667828454231097,Federal Grant,Deferred,1
68158,Arts,17,Male,3.98,0.3275420033798187,Federal Grant,Paid,1
56201,CompSci,25,Female,2.22,0.009074938162975716,Federal Grant,Paid,1
32071,Arts,25,Female,3.68,0.45512955565673496,Private Scholarship,Delinquent,1
24701,Computer Science,23,Male,2.2,0.04931342001881907,No Aid,Deferred,1
92037,CompSci,25,Male,2.62,0.24340054949039988,Student Loan,Deferred,1
32511,Arts,23,Male,3.88,0.24560820368073324,Federal Grant,Paid,1
45703,Mathematics,23,Male,2.62,0.024574943241719605,Student Loan,Deferred,1
82376,Business,19,Female,3.31,0.04227173064127481,Private Scholarship,Deferred,1
87483,Business,22,Male,2.64,0.09942164128804268,No Aid,Deferred,1
58804,Mathematics,20,Male,3.89,0.14141151944506425,No Aid,Paid,1
74278,CompSci,18,Female,2.02,0.10433506218550596,Student Loan,Paid,1
87480,Arts,23,Female,2.5,0.15062800703973817,No Aid,Paid,1
82016,Computer Science,22,Female,2.83,0.1087956819056803,Student Loan,Paid,1
80230,CompSci,22,Female,3.65,0.26467148270469004,Student Loan,Delinquent,1
13300,CS,21,Female,3.15,0.024195593367966534,Private Scholarship,Paid,1
18394,CS,25,Female,3.79,0.00851128640962153,Private Scholarship,Paid,1
51332,CompSci,23,Female,5.5,0.1537165842470382,No Aid,Paid,1
55338,Mathematics,20,Female,3.91,0.09458117333610987,Federal Grant,Paid,1
61159,CS,21,Female,2.37,0.23601598259945353,Private Scholarship,Paid,1
81804,Arts,18,Female,2.84,0.2392556396692065,Federal Grant,Paid,1
76256,Business,19,Female,2.85,0.30795211089001684,Federal Grant,Paid,1
73941,Computer Science,20,Female,2.25,0.0013281603550916454,Student Loan,Delinquent,1
20291,Mathematics,22,Male,3.89,0.4574769357688266,Private Scholarship,Paid,0
30681,CS,39,Female,2.73,0.4396235200083227,No Aid,Paid,0
36647,Computer Science,21,Male,3.28,0.016267354048747282,Student Loan,Deferred,1
92538,Arts,17,Male,3.21,0.09627432285031545,Private Scholarship,Paid,1
87982,Business,21,Female,2.47,0.33299889836097263,Private Scholarship,Paid,1
87803,CS,20,Male,3.14,0.09896652913119414,Private Scholarship,Delinquent,1
30913,CS,23,Female,2.51,0.374348588694161,Federal Grant,Paid,0
92501,Computer Science,21,Female,2.57,0.2389735330757707,No Aid,Paid,1
51441,Computer Science,34,Male,3.1,0.19112010013353847,Student Loan,Delinquent,1
57124,CompSci,21,Male,2.91,0.2511597627807109,No Aid,Deferred,1
67069,CS,28,Female,2.85,0.019878700406820268,No Aid,Paid,1
87843,Business,28,Male,2.79,0.039106081975723,Private Scholarship,Paid,1
32302,Computer Science,21,Female,3.51,0.26785985360726455,Federal Grant,Delinquent,1
92265,Mathematics,-1,Male,2.56,0.1676101403660078,Private Scholarship,Deferred,1
55297,CS,20,Female,2.63,0.06554796527234184,Federal Grant,Paid,1
61511,Mathematics,21,Female,3.16,0.14522728617314698,Federal Grant,Paid,1
91038,CS,29,Female,3.93,0.1251170354156878,Private Scholarship,Paid,1
77095,Computer Science,23,Female,2.58,0.0375065333833609,Private Scholarship,Delinquent,1
52085,CompSci,21,Female,2.83,0.3131115166478165,Private Scholarship,Paid,1
13182,CS,23,Female,2.26,0.18973552803053462,Student Loan,Paid,1
57486,Arts,29,Male,3.28,0.04102397207030079,Private Scholarship,Deferred,1
46353,Computer Science,26,Female,2.5,0.19162236855168605,Private Scholarship,Paid,1
20308,Computer Science,21,Male,3.05,0.03152001813396223,Private Scholarship,Paid,1
74139,Computer Science,22,Female,2.84,0.04781518977118032,Federal Grant,Delinquent,1
57563,Mathematics,-1,Female,3.55,0.03959764526975827,Private Scholarship,Delinquent,1
22820,Computer Science,22,Male,3.67,0.17194069889593502,Federal Grant,Paid,1
74415,Mathematics,21,Male,3.47,0.02373563488677801,Student Loan,Paid,1
79886,Business,24,Male,2.9,0.21253961590999026,No Aid,Paid,1
38126,Arts,21,Female,2.83,0.07128881482701456,No Aid,Paid,1
24499,Arts,26,Female,2.82,0.02087010211598553,Student Loan,Paid,1
84087,Arts,21,Male,3.0,0.00490135033009449,No Aid,Paid,1
64834,CompSci,20,Male,3.24,0.07465768172747274,Federal Grant,Deferred,1
76771,Arts,20,Male,2.65,0.2839199677336016,Federal Grant,Paid,1
23009,Computer Science,20,Female,3.46,0.043859727997703365,Student Loan,Delinquent,1
28607,Business,21,Female,3.81,0.17997784398987013,Student Loan,Paid,1
80221,Computer Science,34,Male,2.14,0.0849084750097711,Private Scholarship,Deferred,1
64166,Business,17,Male,2.04,0.14773172094595086,Student Loan,Paid,1
38955,Arts,33,Female,3.35,0.060647999715314156,Private Scholarship,Paid,1
78409,Computer Science,22,Female,3.29,0.03627586676185485,Student Loan,Paid,1
29833,CompSci,22,Non-binary,2.92,0.1164505950337217,Federal Grant,Paid,1
34244,Computer Science,21,Female,3.66,0.14701832611766846,Federal Grant,Deferred,1
55355,Mathematics,33,Female,3.5,0.008350120666955166,Private Scholarship,Paid,1
67083,Computer Science,33,Female,3.93,0.3370649122696364,No Aid,Paid,1
96511,CS,20,Male,3.67,0.12203252411667266,Private Scholarship,Paid,1
87413,Mathematics,23,Male,2.16,0.24248406733437047,Student Loan,Paid,1
19035,Business,22,Male,2.83,0.15281068975028256,Student Loan,Deferred,1
23688,Arts,34,Male,2.71,0.071255223172451,Private Scholarship,Paid,1
16152,Arts,21,Female,3.67,0.027247322323654906,Student Loan,Paid,1
31267,Computer Science,22,Female,2.47,0.007252048333523062,Federal Grant,Paid,1
19129,Arts,23,Male,2.22,0.031158082555521497,No Aid,Paid,1
30573,Arts,26,Female,2.16,0.0906816926233174,No Aid,Paid,1
66020,Arts,20,Female,3.12,0.2780515743141489,No Aid,Paid,1
92554,Computer Science,20,Male,2.61,0.07666513919719596,Student Loan,Paid,1
79858,Computer Science,25,Female,2.38,0.26903312684277697,Private Scholarship,Paid,1
30198,CS,20,Female,3.82,0.6658806149519492,Private Scholarship,Paid,0
35075,CompSci,21,Female,2.03,0.10247877191061,No Aid,Deferred,1
12097,CompSci,20,Female,2.88,0.33172426019870754,No Aid,Deferred,1
18633,Mathematics,24,Non-binary,2.97,0.05081645935792237,Student Loan,Paid,1
26064,Mathematics,21,Female,3.08,0.19664278908791952,No Aid,Deferred,1
24982,CS,20,Male,3.52,0.1622505286763495,Federal Grant,Paid,1
92444,Arts,26,Male,2.01,0.12095348439387978,No Aid,Paid,1
28829,CS,23,Male,2.47,0.11757979886189723,,Paid,1
71473,CS,22,Male,3.56,0.1794459848256045,Private Scholarship,Delinquent,1
89969,Business,28,Male,2.68,0.444672987464183,Student Loan,Paid,1
84760,Arts,23,Male,3.15,0.006226080207939096,Student Loan,Paid,1
39701,Arts,35,Male,2.56,0.12140848805689508,Federal Grant,Delinquent,1
60783,CS,23,Male,2.17,0.28182642025783133,Federal Grant,Paid,1
60053,CS,25,Female,5.5,0.18705860642362362,Student Loan,Paid,1
50474,CS,24,Non-binary,3.65,0.17999061627925894,Student Loan,Deferred,1
56461,CS,23,Prefer not to say,2.68,0.034603494349811734,No Aid,Paid,1
27609,Arts,21,Female,3.1,0.2773976782982377,No Aid,Paid,1
46402,CompSci,18,Female,2.03,0.03874582525542381,Student Loan,Paid,1
32279,Computer Science,21,Female,3.04,0.11745872445565157,No Aid,Paid,1
86210,Computer Science,17,Male,3.45,0.1574472508775429,Student Loan,Paid,1
93476,CompSci,19,Female,3.16,0.10487248594129248,No Aid,Paid,1
61231,CS,21,Female,2.05,0.2934676230798462,No Aid,Deferred,1
17492,Arts,20,Female,2.04,0.019281370890270138,Federal Grant,Paid,1
38402,Business,23,Male,3.77,0.05663623763024137,Student Loan,Paid,1
17732,Business,25,Non-binary,2.43,0.10586266140430838,Student Loan,Paid,1
91987,Mathematics,22,Male,3.37,0.10663779434745617,Private Scholarship,Delinquent,1
16717,Computer Science,24,Male,2.06,0.003636634879611473,Private Scholarship,Paid,1
21471,Mathematics,21,Female,2.61,0.5687642309667135,Federal Grant,Paid,0
61071,CS,32,Female,2.65,0.17812179254158997,No Aid,Paid,1
58369,Mathematics,21,Non-binary,3.7,0.11461591138137416,Federal Grant,Deferred,1
72652,CS,39,Female,3.61,0.3797488895167248,Private Scholarship,Paid,0
87648,Mathematics,25,Male,3.66,0.12268931667333903,Student Loan,Paid,1
31196,CompSci,23,Female,3.88,0.4522948992244307,No Aid,Paid,0
59126,Arts,18,Female,2.74,0.041967269318292755,Student Loan,Paid,1
36586,CS,19,Male,2.44,0.01849564057552393,Federal Grant,Paid,1
97083,Business,22,Male,3.47,0.04340036290687001,Federal Grant,Paid,1
90849,CS,22,Female,2.17,0.057731435605522734,Private Scholarship,Paid,1
62250,Business,24,Male,5.5,0.2547687860617847,Private Scholarship,Paid,1
87291,Arts,21,Male,3.49,0.029957234557490175,Federal Grant,Paid,1
63131,Business,20,Prefer not to say,2.57,0.13202193567018777,Private Scholarship,Paid,1
42090,Mathematics,20,Female,3.58,0.1010673281075969,No Aid,Delinquent,1
47894,Computer Science,35,Female,3.82,0.2594419090720185,Student Loan,Paid,1
21181,Computer Science,22,Male,2.3,0.12913095909497269,Federal Grant,Paid,1
70959,Computer Science,22,Female,3.32,0.09065463530916809,Federal Grant,Paid,1
59707,Business,24,Female,2.29,0.009029053769748023,Student Loan,Paid,1
61152,Computer Science,27,Male,3.14,0.1358689278774332,Student Loan,Paid,1
18880,CS,20,Male,2.36,0.1026589413603606,No Aid,Paid,1
15111,CS,34,Non-binary,3.02,0.3722688666764993,Student Loan,Paid,1
54578,Arts,23,Male,3.0,0.05776503071906068,Federal Grant,Paid,1
38622,CS,24,Male,2.6,0.00748750575612296,Private Scholarship,Paid,1
23609,Arts,23,Female,2.11,0.14992033080594727,Private Scholarship,Paid,1
44756,Business,19,Female,3.58,0.2900072689992966,Private Scholarship,Paid,1
30988,Business,25,Female,2.95,0.045144247311819284,Student Loan,Paid,1
41563,Computer Science,19,Male,3.36,0.49766045311982804,Private Scholarship,Deferred,0
39958,Arts,22,Male,3.75,0.513401368928866,Federal Grant,Paid,0
43269,Mathematics,25,Male,2.51,0.153481360688334,Student Loan,Paid,1
45520,Business,32,Female,3.16,0.029851329786829344,Federal Grant,Deferred,1
29418,CompSci,22,Female,3.64,0.07924102132465424,Private Scholarship,Paid,1
22783,CS,19,Male,3.87,0.30789049727119605,Private Scholarship,Paid,1
40419,CS,24,Male,2.14,0.011036599283660978,Student Loan,Paid,1
61710,Computer Science,19,Male,2.3,0.0937003898173227,No Aid,Delinquent,1
96957,Mathematics,19,Female,2.24,0.012109682684636632,No Aid,Paid,1
83003,CS,26,Male,2.21,0.1044034268259502,Student Loan,Deferred,1
39026,Business,23,Non-binary,3.84,0.01887902059461054,Private Scholarship,Paid,1
21126,Mathematics,22,Male,3.28,0.005187470386578251,Private Scholarship,Paid,1
54165,CS,23,Prefer not to say,3.75,0.21409476280486248,No Aid,Deferred,1
97306,Computer Science,23,Female,2.86,0.02585009062898097,No Aid,Paid,1
10708,Computer Science,22,Female,3.78,0.12295013801752308,Private Scholarship,Paid,1
66507,Computer Science,26,Male,3.27,0.4710524192618096,No Aid,Deferred,0
57019,Business,18,Male,3.6,0.20427736977787167,Student Loan,Paid,1
70943,Computer Science,19,Female,3.16,0.0005542431849100182,Student Loan,Deferred,1
59468,CompSci,24,Male,2.6,0.04751749594229626,Federal Grant,Delinquent,1
19509,Business,33,Male,3.13,0.007984241685920674,Federal Grant,Paid,1
41165,CompSci,21,Male,3.45,0.12748854328532533,Private Scholarship,Paid,1
95979,Computer Science,26,Female,3.34,0.4918351214635151,Federal Grant,Deferred,0
77521,Mathematics,18,Female,2.93,0.20178076300658332,No Aid,Paid,1
84428,Business,24,Male,2.04,0.3755290746053746,,Paid,0
62481,CompSci,20,Female,3.16,0.31819799316006225,No Aid,Paid,1
97751,Business,21,Male,3.85,0.04973238066763077,Student Loan,Paid,1
10758,CompSci,23,Female,3.85,0.43380551951048474,No Aid,Paid,1
33143,Arts,20,Non-binary,3.72,0.2716788885578903,No Aid,Paid,0
44316,Business,37,Male,3.24,0.001966670493359051,,Deferred,1
12788,CS,21,Male,3.02,0.14749125797222334,No Aid,Deferred,1
34423,CompSci,33,Male,2.05,0.09524822607177219,Student Loan,Paid,1
43619,CompSci,19,Prefer not to say,2.7,0.23383107596095876,Student Loan,Paid,1
76291,Business,23,Male,3.71,0.13959904191423675,Federal Grant,Paid,1
81224,Mathematics,22,Male,2.32,0.03415304795173481,No Aid,Paid,1
71395,CS,24,Male,3.61,0.02683231390856068,Private Scholarship,Paid,1
44690,CompSci,22,Female,2.54,0.060915157628288745,Private Scholarship,Paid,1
65647,Computer Science,19,Male,3.09,0.017650530512904796,Student Loan,Paid,1
18194,Computer Science,21,Male,2.58,0.10849543374532442,No Aid,Deferred,1
67528,Arts,18,Female,2.55,0.48182937681025884,Private Scholarship,Paid,0
64725,Business,25,Male,3.74,0.12951995009467096,No Aid,Paid,1
35694,Mathematics,21,Female,3.38,0.2387563590821903,Student Loan,Paid,1
61844,CS,22,Male,2.43,0.009267532011465093,Student Loan,Paid,1
12259,CompSci,22,Female,2.96,0.014589984666770766,Private Scholarship,Paid,1
