student_id,major,age,gender,prior_gpa,credits_failed_pct,financial_aid,tuition_status,graduated
41951,CompSci,17,Male,2.01,0.1066782845423109,Federal Grant,Deferred,1
68158,Arts,17,Male,3.98,0.3275420033798187,Federal Grant,Paid,1
56201,CompSci,25,Female,2.22,0.0090749381629757,Federal Grant,Paid,1
32071,Arts,25,Female,3.68,0.4551295556567349,Private Scholarship,Delinquent,1
24701,Computer Science,23,Male,2.2,0.049313420018819,No Aid,Deferred,1
92037,CompSci,25,Male,2.62,0.2434005494903998,Student Loan,Deferred,1
32511,Arts,23,Male,3.88,0.2456082036807332,Federal Grant,Paid,1
45703,Mathematics,23,Male,2.62,0.0245749432417196,Student Loan,Deferred,1
82376,Business,19,Female,3.31,0.0422717306412748,Private Scholarship,Deferred,1
87483,Business,22,Male,2.64,0.0994216412880426,No Aid,Deferred,1
58804,Mathematics,20,Male,3.89,0.1414115194450642,No Aid,Paid,1
74278,CompSci,18,Female,2.02,0.1043350621855059,Student Loan,Paid,1
87480,Arts,23,Female,2.5,0.1506280070397381,No Aid,Paid,1
82016,Computer Science,22,Female,2.83,0.1087956819056803,Student Loan,Paid,1
80230,CompSci,22,Female,3.65,0.26467148270469,Student Loan,Delinquent,1
13300,CS,21,Female,3.15,0.0241955933679665,Private Scholarship,Paid,1
18394,CS,25,Female,3.79,0.0085112864096215,Private Scholarship,Paid,1
51332,CompSci,23,Female,5.5,0.1537165842470382,No Aid,Paid,1
55338,Mathematics,20,Female,3.91,0.0945811733361098,Federal Grant,Paid,1
61159,CS,21,Female,2.37,0.2360159825994535,Private Scholarship,Paid,1
81804,Arts,18,Female,2.84,0.2392556396692065,Federal Grant,Paid,1
76256,Business,19,Female,2.85,0.3079521108900168,Federal Grant,Paid,1
73941,Computer Science,20,Female,2.25,0.0013281603550916,Student Loan,Delinquent,1
20291,Mathematics,22,Male,3.89,0.4574769357688266,Private Scholarship,Paid,0
30681,CS,39,Female,2.73,0.4396235200083227,No Aid,Paid,0
36647,Computer Science,21,Male,3.28,0.0162673540487472,Student Loan,Deferred,1
92538,Arts,17,Male,3.21,0.0962743228503154,Private Scholarship,Paid,1
87982,Business,21,Female,2.47,0.3329988983609726,Private Scholarship,Paid,1
87803,CS,20,Male,3.14,0.0989665291311941,Private Scholarship,Delinquent,1
30913,CS,23,Female,2.51,0.374348588694161,Federal Grant,Paid,0
92501,Computer Science,21,Female,2.57,0.2389735330757707,No Aid,Paid,1
51441,Computer Science,34,Male,3.1,0.1911201001335384,Student Loan,Delinquent,1
57124,CompSci,21,Male,2.91,0.2511597627807109,No Aid,Deferred,1
67069,CS,28,Female,2.85,0.0198787004068202,No Aid,Paid,1
87843,Business,28,Male,2.79,0.039106081975723,Private Scholarship,Paid,1
32302,Computer Science,21,Female,3.51,0.2678598536072645,Federal Grant,Delinquent,1
92265,Mathematics,-1,Male,2.56,0.1676101403660078,Private Scholarship,Deferred,1
55297,CS,20,Female,2.63,0.0655479652723418,Federal Grant,Paid,1
61511,Mathematics,21,Female,3.16,0.1452272861731469,Federal Grant,Paid,1
91038,CS,29,Female,3.93,0.1251170354156878,Private Scholarship,Paid,1
77095,Computer Science,23,Female,2.58,0.0375065333833609,Private Scholarship,Delinquent,1
52085,CompSci,21,Female,2.83,0.3131115166478165,Private Scholarship,Paid,1
13182,CS,23,Female,2.26,0.1897355280305346,Student Loan,Paid,1
57486,Arts,29,Male,3.28,0.0410239720703007,Private Scholarship,Deferred,1
46353,Computer Science,26,Female,2.5,0.191622368551686,Private Scholarship,Paid,1
20308,Computer Science,21,Male,3.05,0.0315200181339622,Private Scholarship,Paid,1
74139,Computer Science,22,Female,2.84,0.0478151897711803,Federal Grant,Delinquent,1
57563,Mathematics,-1,Female,3.55,0.0395976452697582,Private Scholarship,Delinquent,1
22820,Computer Science,22,Male,3.67,0.171940698895935,Federal Grant,Paid,1
74415,Mathematics,21,Male,3.47,0.023735634886778,Student Loan,Paid,1
79886,Business,24,Male,2.9,0.2125396159099902,No Aid,Paid,1
38126,Arts,21,Female,2.83,0.0712888148270145,No Aid,Paid,1
24499,Arts,26,Female,2.82,0.0208701021159855,Student Loan,Paid,1
84087,Arts,21,Male,3.0,0.0049013503300944,No Aid,Paid,1
64834,CompSci,20,Male,3.24,0.0746576817274727,Federal Grant,Deferred,1
76771,Arts,20,Male,2.65,0.2839199677336016,Federal Grant,Paid,1
23009,Computer Science,20,Female,3.46,0.0438597279977033,Student Loan,Delinquent,1
28607,Business,21,Female,3.81,0.1799778439898701,Student Loan,Paid,1
80221,Computer Science,34,Male,2.14,0.0849084750097711,Private Scholarship,Deferred,1
64166,Business,17,Male,2.04,0.1477317209459508,Student Loan,Paid,1
38955,Arts,33,Female,3.35,0.0606479997153141,Private Scholarship,Paid,1
78409,Computer Science,22,Female,3.29,0.0362758667618548,Student Loan,Paid,1
29833,CompSci,22,Non-binary,2.92,0.1164505950337217,Federal Grant,Paid,1
34244,Computer Science,21,Female,3.66,0.1470183261176684,Federal Grant,Deferred,1
55355,Mathematics,33,Female,3.5,0.0083501206669551,Private Scholarship,Paid,1
67083,Computer Science,33,Female,3.93,0.3370649122696364,No Aid,Paid,1
96511,CS,20,Male,3.67,0.1220325241166726,Private Scholarship,Paid,1
87413,Mathematics,23,Male,2.16,0.2424840673343704,Student Loan,Paid,1
19035,Business,22,Male,2.83,0.1528106897502825,Student Loan,Deferred,1
23688,Arts,34,Male,2.71,0.071255223172451,Private Scholarship,Paid,1
16152,Arts,21,Female,3.67,0.0272473223236549,Student Loan,Paid,1
31267,Computer Science,22,Female,2.47,0.007252048333523,Federal Grant,Paid,1
19129,Arts,23,Male,2.22,0.0311580825555214,No Aid,Paid,1
30573,Arts,26,Female,2.16,0.0906816926233174,No Aid,Paid,1
66020,Arts,20,Female,3.12,0.2780515743141489,No Aid,Paid,1
92554,Computer Science,20,Male,2.61,0.0766651391971959,Student Loan,Paid,1
79858,Computer Science,25,Female,2.38,0.2690331268427769,Private Scholarship,Paid,1
30198,CS,20,Female,3.82,0.6658806149519492,Private Scholarship,Paid,0
35075,CompSci,21,Female,2.03,0.10247877191061,No Aid,Deferred,1
12097,CompSci,20,Female,2.88,0.3317242601987075,No Aid,Deferred,1
18633,Mathematics,24,Non-binary,2.97,0.0508164593579223,Student Loan,Paid,1
26064,Mathematics,21,Female,3.08,0.1966427890879195,No Aid,Deferred,1
24982,CS,20,Male,3.52,0.1622505286763495,Federal Grant,Paid,1
92444,Arts,26,Male,2.01,0.1209534843938797,No Aid,Paid,1
28829,CS,23,Male,2.47,0.1175797988618972,,Paid,1
71473,CS,22,Male,3.56,0.1794459848256045,Private Scholarship,Delinquent,1
89969,Business,28,Male,2.68,0.444672987464183,Student Loan,Paid,1
84760,Arts,23,Male,3.15,0.006226080207939,Student Loan,Paid,1
39701,Arts,35,Male,2.56,0.121408488056895,Federal Grant,Delinquent,1
60783,CS,23,Male,2.17,0.2818264202578313,Federal Grant,Paid,1
60053,CS,25,Female,5.5,0.1870586064236236,Student Loan,Paid,1
50474,CS,24,Non-binary,3.65,0.1799906162792589,Student Loan,Deferred,1
56461,CS,23,Prefer not to say,2.68,0.0346034943498117,No Aid,Paid,1
27609,Arts,21,Female,3.1,0.2773976782982377,No Aid,Paid,1
46402,CompSci,18,Female,2.03,0.0387458252554238,Student Loan,Paid,1
32279,Computer Science,21,Female,3.04,0.1174587244556515,No Aid,Paid,1
86210,Computer Science,17,Male,3.45,0.1574472508775429,Student Loan,Paid,1
93476,CompSci,19,Female,3.16,0.1048724859412924,No Aid,Paid,1
61231,CS,21,Female,2.05,0.2934676230798462,No Aid,Deferred,1
17492,Arts,20,Female,2.04,0.0192813708902701,Federal Grant,Paid,1
38402,Business,23,Male,3.77,0.0566362376302413,Student Loan,Paid,1
17732,Business,25,Non-binary,2.43,0.1058626614043083,Student Loan,Paid,1
91987,Mathematics,22,Male,3.37,0.1066377943474561,Private Scholarship,Delinquent,1
16717,Computer Science,24,Male,2.06,0.0036366348796114,Private Scholarship,Paid,1
21471,Mathematics,21,Female,2.61,0.5687642309667135,Federal Grant,Paid,0
61071,CS,32,Female,2.65,0.1781217925415899,No Aid,Paid,1
58369,Mathematics,21,Non-binary,3.7,0.1146159113813741,Federal Grant,Deferred,1
72652,CS,39,Female,3.61,0.3797488895167248,Private Scholarship,Paid,0
87648,Mathematics,25,Male,3.66,0.122689316673339,Student Loan,Paid,1
31196,CompSci,23,Female,3.88,0.4522948992244307,No Aid,Paid,0
59126,Arts,18,Female,2.74,0.0419672693182927,Student Loan,Paid,1
36586,CS,19,Male,2.44,0.0184956405755239,Federal Grant,Paid,1
97083,Business,22,Male,3.47,0.04340036290687,Federal Grant,Paid,1
90849,CS,22,Female,2.17,0.0577314356055227,Private Scholarship,Paid,1
62250,Business,24,Male,5.5,0.2547687860617847,Private Scholarship,Paid,1
87291,Arts,21,Male,3.49,0.0299572345574901,Federal Grant,Paid,1
63131,Business,20,Prefer not to say,2.57,0.1320219356701877,Private Scholarship,Paid,1
42090,Mathematics,20,Female,3.58,0.1010673281075969,No Aid,Delinquent,1
47894,Computer Science,35,Female,3.82,0.2594419090720185,Student Loan,Paid,1
21181,Computer Science,22,Male,2.3,0.1291309590949726,Federal Grant,Paid,1
70959,Computer Science,22,Female,3.32,0.090654635309168,Federal Grant,Paid,1
59707,Business,24,Female,2.29,0.009029053769748,Student Loan,Paid,1
61152,Computer Science,27,Male,3.14,0.1358689278774332,Student Loan,Paid,1
18880,CS,20,Male,2.36,0.1026589413603606,No Aid,Paid,1
15111,CS,34,Non-binary,3.02,0.3722688666764993,Student Loan,Paid,1
54578,Arts,23,Male,3.0,0.0577650307190606,Federal Grant,Paid,1
38622,CS,24,Male,2.6,0.0074875057561229,Private Scholarship,Paid,1
23609,Arts,23,Female,2.11,0.1499203308059472,Private Scholarship,Paid,1
44756,Business,19,Female,3.58,0.2900072689992966,Private Scholarship,Paid,1
30988,Business,25,Female,2.95,0.0451442473118192,Student Loan,Paid,1
41563,Computer Science,19,Male,3.36,0.497660453119828,Private Scholarship,Deferred,0
39958,Arts,22,Male,3.75,0.513401368928866,Federal Grant,Paid,0
43269,Mathematics,25,Male,2.51,0.153481360688334,Student Loan,Paid,1
45520,Business,32,Female,3.16,0.0298513297868293,Federal Grant,Deferred,1
29418,CompSci,22,Female,3.64,0.0792410213246542,Private Scholarship,Paid,1
22783,CS,19,Male,3.87,0.307890497271196,Private Scholarship,Paid,1
40419,CS,24,Male,2.14,0.0110365992836609,Student Loan,Paid,1
61710,Computer Science,19,Male,2.3,0.0937003898173227,No Aid,Delinquent,1
96957,Mathematics,19,Female,2.24,0.0121096826846366,No Aid,Paid,1
83003,CS,26,Male,2.21,0.1044034268259502,Student Loan,Deferred,1
39026,Business,23,Non-binary,3.84,0.0188790205946105,Private Scholarship,Paid,1
21126,Mathematics,22,Male,3.28,0.0051874703865782,Private Scholarship,Paid,1
54165,CS,23,Prefer not to say,3.75,0.2140947628048624,No Aid,Deferred,1
97306,Computer Science,23,Female,2.86,0.0258500906289809,No Aid,Paid,1
10708,Computer Science,22,Female,3.78,0.122950138017523,Private Scholarship,Paid,1
66507,Computer Science,26,Male,3.27,0.4710524192618096,No Aid,Deferred,0
57019,Business,18,Male,3.6,0.2042773697778716,Student Loan,Paid,1
70943,Computer Science,19,Female,3.16,0.00055424318491,Student Loan,Deferred,1
59468,CompSci,24,Male,2.6,0.0475174959422962,Federal Grant,Delinquent,1
19509,Business,33,Male,3.13,0.0079842416859206,Federal Grant,Paid,1
41165,CompSci,21,Male,3.45,0.1274885432853253,Private Scholarship,Paid,1
95979,Computer Science,26,Female,3.34,0.4918351214635151,Federal Grant,Deferred,0
77521,Mathematics,18,Female,2.93,0.2017807630065833,No Aid,Paid,1
84428,Business,24,Male,2.04,0.3755290746053746,,Paid,0
62481,CompSci,20,Female,3.16,0.3181979931600622,No Aid,Paid,1
97751,Business,21,Male,3.85,0.0497323806676307,Student Loan,Paid,1
10758,CompSci,23,Female,3.85,0.4338055195104847,No Aid,Paid,1
33143,Arts,20,Non-binary,3.72,0.2716788885578903,No Aid,Paid,0
44316,Business,37,Male,3.24,0.001966670493359,,Deferred,1
12788,CS,21,Male,3.02,0.1474912579722233,No Aid,Deferred,1
34423,CompSci,33,Male,2.05,0.0952482260717721,Student Loan,Paid,1
43619,CompSci,19,Prefer not to say,2.7,0.2338310759609587,Student Loan,Paid,1
76291,Business,23,Male,3.71,0.1395990419142367,Federal Grant,Paid,1
81224,Mathematics,22,Male,2.32,0.0341530479517348,No Aid,Paid,1
71395,CS,24,Male,3.61,0.0268323139085606,Private Scholarship,Paid,1
44690,CompSci,22,Female,2.54,0.0609151576282887,Private Scholarship,Paid,1
65647,Computer Science,19,Male,3.09,0.0176505305129047,Student Loan,Paid,1
18194,Computer Science,21,Male,2.58,0.1084954337453244,No Aid,Deferred,1
67528,Arts,18,Female,2.55,0.4818293768102588,Private Scholarship,Paid,0
64725,Business,25,Male,3.74,0.1295199500946709,No Aid,Paid,1
35694,Mathematics,21,Female,3.38,0.2387563590821903,Student Loan,Paid,1
61844,CS,22,Male,2.43,0.009267532011465,Student Loan,Paid,1
12259,CompSci,22,Female,2.96,0.0145899846667707,Private Scholarship,Paid,1
51533,Computer Science,21,Female,3.03,0.0040516969132292,Private Scholarship,Paid,1
42508,CompSci,24,Female,3.46,0.0585301840005391,Private Scholarship,Paid,1
43982,Computer Science,22,Male,3.36,0.03356353768633,No Aid,Paid,1
50394,Business,20,Male,3.35,0.1153990046301106,Federal Grant,Paid,1
23380,Business,21,Female,2.76,0.0243626265236819,Federal Grant,Paid,1
80170,CompSci,22,Female,2.46,0.2491740498745781,Student Loan,Paid,1
98245,Business,18,Female,3.01,0.1760779970913761,Federal Grant,Paid,1
49658,CS,21,Female,3.51,0.1713997143557757,Federal Grant,Deferred,1
72113,Arts,23,Male,3.8,0.0086789939861803,No Aid,Paid,1
49627,Business,21,Male,3.47,0.1248529070650282,Federal Grant,Deferred,1
13653,CS,22,Female,2.79,0.4650950746978158,Private Scholarship,Paid,0
32750,Business,22,Male,3.91,0.1889500009725725,Private Scholarship,Paid,1
90781,CompSci,20,Female,3.73,0.1198586253934152,Federal Grant,Deferred,1
95541,CS,20,Male,3.81,0.2183628462918773,Private Scholarship,Deferred,1
99463,Arts,18,Female,2.57,0.386362100592983,No Aid,Paid,0
97726,Arts,24,Female,3.97,0.1754408168113944,Private Scholarship,Paid,1
71960,Arts,22,Male,2.54,0.4275873408908686,Federal Grant,Deferred,1
27319,Mathematics,21,Female,2.33,0.4352793812717483,Student Loan,Paid,0
84613,Arts,20,Male,2.42,0.3703349954567566,Private Scholarship,Delinquent,0
58820,CompSci,36,Male,3.3,0.0018199410400662,Federal Grant,Paid,1
28025,CS,18,Female,2.8,0.1662723255299001,No Aid,Deferred,1
14657,Computer Science,25,Male,2.32,0.0844460284219068,No Aid,Deferred,1
12740,Arts,19,Non-binary,3.5,0.0405059984410317,Private Scholarship,Paid,1
72883,Computer Science,21,Male,2.28,0.1066025058562974,No Aid,Delinquent,1
27497,Mathematics,24,Female,2.14,0.1609326885344933,Private Scholarship,Deferred,1
31957,Computer Science,19,Male,3.71,0.5344079526989484,No Aid,Paid,0
96023,CompSci,22,Female,3.08,0.3498742698801285,Private Scholarship,Deferred,1
34128,Arts,20,Male,3.28,0.2179375635186483,No Aid,Paid,1
31939,CS,20,Male,4.0,0.0454698904495902,No Aid,Paid,1
95676,Arts,22,Female,3.91,0.079206148700747,Student Loan,Deferred,1
27969,CompSci,18,Female,2.83,0.2731935204937269,Federal Grant,Paid,1
74455,Business,20,Male,2.99,0.027463194298157,Student Loan,Deferred,1
56263,Business,21,Female,2.12,0.295616680352894,Private Scholarship,Paid,1
30776,Computer Science,17,Male,2.98,0.4967064691854698,Student Loan,Paid,0
52206,Mathematics,25,Female,2.56,0.1771193655702492,Federal Grant,Deferred,1
67242,Mathematics,25,Male,3.51,0.1837313904931104,Federal Grant,Deferred,1
59880,Arts,18,Female,2.72,0.002176241290123,Private Scholarship,Paid,1
87020,Business,20,Female,2.03,0.1458312764029231,Student Loan,Delinquent,1
52971,Mathematics,25,Male,3.42,0.0923715309741625,No Aid,Paid,1
73470,Mathematics,22,Female,2.41,0.0578904327301121,Federal Grant,Deferred,1
36971,Computer Science,22,Male,2.55,0.1477163078927975,Private Scholarship,Paid,1
64967,Arts,24,Male,2.16,0.035506742452742,Student Loan,Delinquent,1
67979,CompSci,23,Female,3.56,0.0537837597858137,Student Loan,Paid,1
75233,CompSci,22,Male,2.49,0.0589480378867104,Student Loan,Delinquent,1
67777,CS,20,Prefer not to say,3.53,0.0916310190681267,No Aid,Paid,1
47794,CompSci,21,Male,2.05,0.0613377299853636,Federal Grant,Paid,1
60002,CompSci,25,Female,3.29,0.1142894106247364,Student Loan,Paid,1
23842,Computer Science,25,Female,2.24,0.0281695185895268,Private Scholarship,Paid,1
76571,Arts,35,Male,2.84,0.1288363974718576,No Aid,Paid,1
13627,Computer Science,18,Female,2.62,0.2090107749875298,Private Scholarship,Delinquent,1
31688,Arts,21,Male,3.56,0.0175960367481618,Federal Grant,Delinquent,1
46428,CompSci,17,Male,3.59,0.4565989524617037,Federal Grant,Paid,0
74780,CS,23,Male,3.7,0.3495981975948378,Student Loan,Paid,1
62677,CompSci,20,Female,2.03,0.0409081469457022,No Aid,Paid,1
92718,Arts,19,Female,3.7,0.1708696897786528,Federal Grant,Paid,1
78107,CompSci,19,Female,2.48,0.3778150652171738,Private Scholarship,Paid,1
75987,Business,34,Female,3.67,0.1810799708313912,Private Scholarship,Delinquent,1
69597,Arts,19,Male,3.67,0.0235439253504019,Federal Grant,Delinquent,1
28804,CS,23,Female,2.45,0.0367663053410817,Student Loan,Paid,1
70589,Arts,17,Female,2.49,0.0362753893907766,No Aid,Paid,1
20901,CompSci,45,Female,2.32,0.2828734808503177,No Aid,Paid,0
27002,Computer Science,23,Male,2.36,0.0458345124806371,Student Loan,Paid,1
72593,Arts,23,Male,3.91,0.0568459643042401,Student Loan,Delinquent,1
22293,CompSci,19,Female,2.77,0.0648357690696139,No Aid,Deferred,1
53582,Mathematics,21,Male,2.08,0.1548210753013598,Private Scholarship,Deferred,1
53980,Business,21,Female,2.66,0.5162397904246843,Student Loan,Deferred,0
66519,Business,18,Female,2.1,0.5954979249604183,Federal Grant,Delinquent,0
54993,Business,25,Prefer not to say,3.96,0.5758608688164667,No Aid,Deferred,0
92215,CS,23,Male,3.33,0.3910173782586484,Student Loan,Paid,0
20338,Arts,19,Female,3.02,0.0263889161237956,No Aid,Delinquent,1
42283,Business,35,Female,2.23,0.013867932272697,Student Loan,Delinquent,1
13166,CompSci,23,Female,2.53,0.1130336834779601,Private Scholarship,Paid,1
86906,CS,29,Female,3.54,0.0779582278498449,Private Scholarship,Paid,1
12493,Mathematics,24,Female,3.8,0.1209554674767214,Student Loan,Paid,1
26680,Computer Science,21,Female,3.64,0.3122518654957049,Federal Grant,Deferred,1
72282,Business,24,Prefer not to say,3.34,0.1892097763005083,No Aid,Deferred,1
84040,CompSci,22,Male,3.09,0.4214983981802412,Student Loan,Paid,1
36061,CS,23,Male,2.93,0.2401441665647097,Federal Grant,Deferred,1
49722,Arts,23,Female,2.31,0.0415356191335344,No Aid,Deferred,1
34625,Arts,21,Male,2.24,0.0313747498867206,No Aid,Paid,1
57587,CompSci,21,Male,3.61,0.0165364025202676,Student Loan,Paid,1
37698,Arts,22,Male,3.58,0.1954707554675041,Federal Grant,Paid,1
41588,Business,22,Female,2.04,0.0663886370821711,Private Scholarship,Paid,1
49473,Computer Science,24,Male,3.04,0.3358288849004988,Federal Grant,Deferred,0
23373,CS,23,Female,2.3,0.148295330829127,No Aid,Paid,1
28370,CompSci,23,Female,3.53,0.4697435273071393,Private Scholarship,Paid,0
70956,CS,29,Female,2.37,0.096043635958775,Federal Grant,Paid,1
43569,Business,24,Male,3.03,0.0862950678270639,Student Loan,Paid,1
41804,Arts,22,Female,3.35,0.0887135475815439,Student Loan,Paid,1
18169,Business,20,Male,2.78,0.0207263977005855,Student Loan,Delinquent,1
80862,Mathematics,30,Female,3.34,0.0750375456843352,Private Scholarship,Paid,1
54477,Mathematics,17,Male,3.83,0.1544654079806645,Student Loan,Paid,1
89807,Business,25,Female,3.44,0.018925611671614,Student Loan,Paid,1
62505,CS,22,Male,2.65,0.403571375156229,Student Loan,Paid,0
26168,CompSci,24,Male,2.7,0.0053133362209958,No Aid,Paid,1
92108,CompSci,27,Female,2.67,0.2215033753785033,Private Scholarship,Paid,1
72140,CS,17,Female,2.96,0.0803005936344932,Federal Grant,Deferred,1
40800,Computer Science,20,Female,2.18,0.2513175097301446,Student Loan,Deferred,1
46173,CS,21,Female,2.04,0.2331366234170891,Private Scholarship,Deferred,1
33344,Business,26,Male,2.62,0.2747784516095807,Private Scholarship,Paid,1
20829,Business,19,Female,3.63,0.1175731366451452,No Aid,Paid,1
65345,Mathematics,24,Female,3.74,0.230481425384817,Student Loan,Paid,1
93079,CompSci,25,Female,3.5,0.2033626252445799,Student Loan,Paid,1
12182,Mathematics,18,Male,2.37,0.0508313932708274,Student Loan,Paid,1
33025,CompSci,23,Male,2.99,0.2596697309361117,No Aid,Paid,1
58451,CS,19,Male,3.02,0.4577639853456563,No Aid,Delinquent,0
61664,Computer Science,-1,Female,2.38,0.0697398522740762,Private Scholarship,Paid,1
35458,Arts,19,Male,2.73,0.0551318687290621,Federal Grant,Paid,1
50230,CompSci,24,Male,2.59,0.3032875238030564,Private Scholarship,Paid,1
10151,Computer Science,24,Female,2.51,0.4380470753968291,Private Scholarship,Paid,0
50374,Computer Science,22,Male,2.81,0.0847473139851081,No Aid,Paid,1
20163,Computer Science,25,Female,2.64,0.0593264387895042,Student Loan,Paid,1
70753,CS,21,Male,3.86,0.0566164037979016,Private Scholarship,Paid,1
23745,Computer Science,23,Female,5.5,0.2089857312632373,Federal Grant,Paid,1
74845,Computer Science,23,Female,3.16,0.1325905524234717,Private Scholarship,Paid,1
86840,Business,35,Female,2.84,0.1596478440071916,Private Scholarship,Paid,1
59205,Business,23,Male,2.91,0.0226759274668529,Student Loan,Delinquent,1
58559,CompSci,35,Male,2.9,0.4853877587730682,Federal Grant,Paid,0
67708,Business,20,Male,2.04,0.0513200138276329,Private Scholarship,Deferred,1
94136,CompSci,22,Male,3.92,0.033209377376033,No Aid,Paid,1
61478,Computer Science,21,Male,3.43,0.2071988630560091,Student Loan,Deferred,1
78525,Business,22,Female,3.09,0.1415119431926222,No Aid,Deferred,1
91377,Mathematics,25,Male,2.47,0.5894642780746256,No Aid,Paid,0
35925,Arts,37,Female,2.01,0.1758534417000784,Federal Grant,Deferred,1
45841,Arts,24,Non-binary,2.56,0.3174104715082847,Student Loan,Paid,0
93966,CS,21,Female,3.56,0.2159042772554497,Private Scholarship,Paid,1
69496,Business,21,Female,3.94,0.0839191063456799,Private Scholarship,Deferred,1
26783,CS,21,Female,3.52,0.3163975059927633,Private Scholarship,Paid,0
23438,Arts,21,Male,2.86,0.1589456118803522,Private Scholarship,Deferred,1
94208,Business,22,Female,3.7,0.2100428869160405,Private Scholarship,Paid,1
59772,Arts,20,Female,3.99,0.2866083522662156,Student Loan,Deferred,1
16729,Business,17,Male,2.62,0.3610456221348459,No Aid,Delinquent,1
92710,Mathematics,22,Female,2.82,0.0301772904868644,Federal Grant,Delinquent,1
23203,Computer Science,21,Female,2.86,0.0640148901106755,No Aid,Paid,1
74362,CompSci,19,Female,2.77,0.1146790668697203,No Aid,Paid,1
24544,Business,21,Male,3.29,0.0678697293951684,No Aid,Paid,1
92309,Business,21,Female,3.74,0.0680841424953987,Student Loan,Paid,1
72083,CS,27,Male,3.73,0.2486678312894197,Private Scholarship,Paid,1
33023,Computer Science,23,Male,2.21,0.6097987478692942,No Aid,Paid,0
42796,Business,24,Male,2.06,0.4005476850179575,No Aid,Delinquent,1
59946,Business,22,Male,2.87,0.1643318856748105,No Aid,Deferred,1
11430,CompSci,22,Female,2.29,0.2067478073687064,Federal Grant,Paid,1
41697,Arts,22,Male,2.14,0.0942084121228341,Private Scholarship,Deferred,1
66051,Computer Science,19,Female,2.22,0.2500194000913731,Private Scholarship,Deferred,1
44627,Computer Science,35,Female,3.27,0.1954748695859063,No Aid,Paid,1
54872,Arts,20,Male,2.7,0.031178299794758,No Aid,Paid,1
60178,Business,26,Male,3.26,0.0269393836921154,Private Scholarship,Paid,1
94954,Computer Science,19,Female,2.09,0.0425935977958625,Student Loan,Paid,1
89233,Computer Science,20,Female,3.87,0.5684916159286112,Federal Grant,Paid,0
49376,CompSci,24,Male,3.93,0.0063690281375277,Federal Grant,Deferred,1
97301,Mathematics,18,Male,3.87,0.2873967145850054,Student Loan,Paid,1
15903,Arts,23,Female,2.47,0.1334530088314865,Private Scholarship,Paid,1
66041,Arts,27,Female,3.72,0.2365157392345973,Federal Grant,Paid,1
11318,CompSci,26,Male,2.78,0.1213492223820403,No Aid,Paid,1
30496,Mathematics,21,Female,3.4,0.1092083078044514,No Aid,Paid,1
64489,CompSci,28,Male,2.38,0.0249583029602359,Private Scholarship,Paid,1
75564,Arts,25,Prefer not to say,2.84,0.1243070259729268,No Aid,Paid,1
78766,Arts,20,Female,3.79,0.0239016846337361,No Aid,Deferred,1
80070,Business,25,Female,2.92,0.0878743650846886,Private Scholarship,Deferred,1
18257,CompSci,21,Male,3.86,0.1389968607733055,No Aid,Paid,1
37102,Computer Science,25,Male,2.71,0.0452511268024881,,Paid,1
48825,Computer Science,29,Male,3.19,0.1408203719849768,Private Scholarship,Paid,1
46505,CS,33,Female,2.88,0.10320746775758,Federal Grant,Paid,1
93979,Business,24,Prefer not to say,2.26,0.2536324619244157,No Aid,Paid,1
30972,Computer Science,22,Female,2.96,0.2274323610855097,No Aid,Paid,1
20099,Business,32,Male,2.72,0.0735033118061288,Federal Grant,Paid,1
26617,CompSci,28,Male,2.39,0.0751503465790802,Student Loan,Paid,1
87925,Computer Science,23,Female,2.85,0.0933880488931061,Student Loan,Paid,1
98981,Business,20,Male,2.57,0.1931372004942829,Student Loan,Paid,1
31456,CompSci,22,Female,2.52,0.0919637065509617,Private Scholarship,Paid,1
79063,Arts,22,Female,3.72,0.4660723445368676,Federal Grant,Paid,0
59971,Mathematics,20,Male,3.53,0.1671899772250328,Student Loan,Paid,1
27017,CS,19,Female,3.35,0.4752484595215899,Federal Grant,Paid,0
85822,CompSci,18,Male,2.73,0.3130360864866772,Federal Grant,Paid,1
28241,Arts,23,Female,2.46,0.0493448703410371,Federal Grant,Paid,1
17104,Mathematics,35,Male,3.26,0.2428167859058393,No Aid,Paid,1
37942,Business,23,Male,2.56,0.2241540630243983,Student Loan,Deferred,1
40316,Mathematics,24,Female,3.5,0.3369649495529222,Student Loan,Paid,1
97174,Computer Science,20,Female,2.96,0.1789627206323971,No Aid,Paid,1
46503,Arts,21,Female,3.82,0.126935377877104,No Aid,Paid,1
64696,Arts,41,Male,3.79,0.0473917396722816,No Aid,Paid,1
82406,Business,23,Male,2.89,0.0416688853117534,No Aid,Paid,1
62586,CS,18,Prefer not to say,3.91,0.4604139066919243,Federal Grant,Deferred,0
22110,CS,22,Male,3.32,0.129197575011956,Federal Grant,Paid,1
82345,Business,21,Male,3.21,0.169884053329624,Student Loan,Paid,1
64705,Computer Science,23,Male,2.19,0.214987683757164,Federal Grant,Paid,1
17656,Business,26,Male,3.96,0.04309255620842,Federal Grant,Paid,1
56409,Business,26,Male,2.18,0.42531512746633,No Aid,Paid,0
47480,Arts,29,Male,2.54,0.0833909929295897,Student Loan,Paid,1
17950,Business,21,Male,2.34,0.2097361805463332,Student Loan,Deferred,1
63548,CompSci,27,Male,2.11,0.0614270974601333,Student Loan,Delinquent,1
